"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q1",1.34431705105623,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q2",5.03123348661992,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q3",2.87596950818905,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q4",2.67017580249897,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q1",2.10756206780339,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q2",2.32028761977022,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q3",2.61254873881246,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q4",2.41899043162917,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",3.72247237568727,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",1.75038228685298,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",0.980363828779268,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",0.519241586423666,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",2.60419797650075,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",3.52851550950697,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",3.84168707485234,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",4.06970546873752,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",2.8700041462462,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",2.47517894013174,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",2.52504229775412,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",-0.120898248918232,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",3.91894229018784,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",5.07232658292275,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",6.44923740625371,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",-0.340745859887133,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",9.79919821395912,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",10.5622267168175,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",10.3525390868832,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",13.0924153608139,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",8.69784614878021,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",4.28302854834712,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",6.11629489307209,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",12.395299153625,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",9.23483292014397,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",-2.30292470709809,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",5.15929206097182,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",18.1444406260043,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",19.4640264082252,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",6.77104016616378,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",6.78231779470589,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",9.49750917281144,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",10.7720982481632,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",15.6838680779228,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",-9.21051319724669,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",24.5394335768207,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",4.6458856193913,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",17.1238444582646,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q4",9.66089957581432,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q1",3.85117389354517,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q2",10.926626578036,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q3",8.92978350400817,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q4",4.3751804178709,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q1",6.4183047023957,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q2",4.7025749299395,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q3",-2.03446141487652,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q4",7.88292361191614,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q1",8.01372755760416,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q2",1.90099913313269,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q3",8.02880602007917,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q4",6.46761651730429,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q1",-1.05278715243737,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q2",2.54741094348243,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q3",-0.434092361388173,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q4",27.7993987241811,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q1",-2.21673196459884,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q2",8.82728304399796,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q3",-4.21771647612654,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q4",15.0574841631759,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q1",5.99100113738027,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q2",9.86021566614555,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q3",-7.37846346755204,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q4",16.7248385304283,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",8.0427724944192,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",0.673715770835192,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",2.45455435195852,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",3.77576531823688,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",23.9179744444239,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",-4.40474708598279,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",-10.1526123574061,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",15.8259839616202,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",-9.68311821295561,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",-6.39776251610806,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-4.86879789337045,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-17.127350711928,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",0.470028517064777,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",0.12687702833715,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",-4.39379744788863,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",-13.339665888597,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",18.529538197617,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",2.75058427747784,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",0.442458201351881,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",-6.94479118035972,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",14.1311941179201,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",4.7892750057783,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",-5.55782026032203,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",-0.630882905617273,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",-0.0604134994723865,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",5.24452891578782,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",-3.92965756265842,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",0.177253459008581,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",-3.17071038231763,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",6.83933568451132,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",13.0754508536632,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",-4.54758381352885,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",16.1193033515046,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",12.9745712983155,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",7.19919040568682,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",-0.964899465041209,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",114.534628191367,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",-9.99250497080652,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",14.9146200547737,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",4.57604389623701,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",-13.4424566965844,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",5.5673998546931,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",1.63252897654315,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",51.5426112492197,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",-16.0631606287413,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",7.2092160738118,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",22.793115096265,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",22.1676566811379,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",-0.945849589886782,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",8.99105978290491,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",1.37458031409942,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",4.13569644420667,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",6.46581602388802,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",6.71849944295787,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",7.38770453389662,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",5.17853691991736,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",11.1536280585194,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",-20.5489771111201,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",62.3570965501065,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",-17.722107729573,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",41.8196095140898,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",7.8753315482993,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",15.9578761774104,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",-4.95689295598605,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q1",32.0053068759866,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q2",9.44114241184982,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q3",11.8732422734604,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q4",1.22378295051304,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q1",-0.218560814960417,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q2",8.14454493643355,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q3",4.08134342654185,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q4",3.45853576512865,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q1",3.55775851917355,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q2",3.01440377660354,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q3",2.99343342994039,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q4",2.99917768200872,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q1",12.7258989551999,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q2",8.7702544101316,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q3",7.8371444394076,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q4",19.5454269846959,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q1",5.35560346780466,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q2",5.65429105821262,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q3",4.98624056594049,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q4",8.69813673607235,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",5.71819338143214,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",12.3718941154602,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",12.2478422824706,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",14.4247752347134,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",13.2209100104088,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",9.89639619190006,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",6.26385797049292,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",5.08498008160526,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",3.3252186938436,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",5.07587293489854,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",9.3123099143829,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",6.25381580302473,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",10.9780768078267,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",16.5045123986691,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",10.0860379482671,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",8.31596144369809,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",11.1892551296329,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",11.3233835675069,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",14.6884193377563,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",7.99659070085115,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",9.88575597983843,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",14.382519991465,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",9.4158272628989,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",24.8912215914219,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",3.6655548522211,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",12.1942730938651,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",9.88932552787863,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",16.4269698420874,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",12.6405962882746,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",4.799810527365,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",11.0486186134649,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",-1.34513041119105,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",3.65723801864674,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",6.62722153144094,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",5.03300649272217,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",3.81494200159261,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",13.8677245410869,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",7.84853295545332,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",8.84875605067041,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",10.4083894306999,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",13.9476265742392,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",3.60624161255171,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",1.07556278836315,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",4.93629591130015,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",-13.1257472145762,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",2.85691707975435,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",5.19905788390657,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",-2.13005254377727,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",0.58252642895313,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",9.21966475759709,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",4.64961775648629,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",4.27142833846872,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",3.41191888604877,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",2.36855577204554,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q3",5.73127442468603,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q4",0.471418362810599,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q1",9.03635042580145,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q2",2.84334121479171,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q3",2.75271409348239,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q4",5.53360509287501,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q1",7.76784276029387,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q2",3.96409909429333,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q3",5.31580205858146,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q4",5.96267640245499,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q1",6.20527408616193,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q2",7.57032718189526,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q3",3.11628546383015,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q4",1.75334695481009,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q1",1.52696805099174,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q2",-2.09236752603054,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q3",9.20881045659156,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q4",8.71319857725875,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q1",2.42961491671202,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",4.93400015337584,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",-0.90915829804576,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",2.91759728883204,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",6.22770221238229,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",2.77276530356056,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",1.78868179273327,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",5.71827945359533,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",0.341792306054845,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",3.04287862613602,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",6.02877147114232,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",3.21678269052635,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",4.4414990076146,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",6.07590105340151,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",4.99543493939986,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",0.851019885366576,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",10.4408404630836,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",8.50746697493841,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",5.3889709861269,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",5.35700141742073,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",1.44428046438336,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",-1.03559122390576,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",2.38164911879248,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",3.29734422943769,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",-0.0837916485535317,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",8.72256855826329,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",8.20851811011684,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",10.5449172361951,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",9.62946285634223,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",-0.685922827967108,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",9.18232971924792,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q4",4.36265020176576,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q1",11.4052534434927,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q2",-4.98731454572277,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q3",7.20795078859943,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q4",12.9010761849412,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q1",-1.97502224413487,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",13.1143730069113,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",6.84540439777469,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",-0.713757646250281,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",3.6068022361041,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",4.8346426100428,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",-0.92156946951825,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",2.71723150608399,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",-0.0487265011104723,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",1.31116117126904,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",0.461939910409831,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",-2.44313650468292,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",4.73050718572254,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",-2.41221738157527,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",-2.80959617553649,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",2.48528638902692,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",3.43813269845469,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",-2.15343703989251,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",4.67271543269076,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",-1.57263538110375,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",4.53230996692942,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",3.8373903541611,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",4.76699420956561,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",0.956398416055897,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",3.3184262153815,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",5.16224153543225,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",0.47762861350405,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",4.43172677144277,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",0.980087770485039,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",-2.96388935305122,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",0.812630501422598,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",0.188783207039203,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",-4.61984146876176,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",-1.69876678854281,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",0.687731614337867,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",3.10150323244144,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",-5.53371571018951,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",1.41157676131617,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",2.11985053714799,
